index,name,category,category_group,address,city,neighborhood,latitude,longitude,has_coordinates,plus_code,phone,has_phone,website,has_website,needs_website,rating,review_count,engagement_level,num_photos,has_photos,num_review_photos,total_images,num_reviews_with_text,reviews_with_photos,price_level,has_opening_hours,days_with_hours,has_accessibility,accessibility,has_amenities,amenities,has_payments,payments,has_parking,parking,has_service_options,service_options,has_highlights,highlights,data_completeness,image_score,review_score,rating_score,overall_quality,is_good_candidate,is_premium_candidate,maps_url,place_id,scraped_at
912,Clínica Odontológica Del Sur,Clínica dental,Other,"Taruma 173 entre Osvaldo Kallsen y Avda. Fdo. de la Mora Trauma casi, Don Osvaldo Kallsen, Asunción 001424",Asunción,Asunción,-25.3027734,-57.6198192,True,M9FX+RX Asunción,"
0986 328896",True,,False,True,4.9,41,Medium,1,True,0,1,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Sanitarios unisex,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,False,False,,,2026-01-31T06:18:53.119354
913,Margarita Denisse Gomez,Clínica dental,Other,"15 de Mayo 807, Fernando de la Mora 110326",Asunción,Asunción,-25.3027734,-57.6198192,True,MC8J+M3 Fernando de la Mora,,False,,False,True,4.6,29,Low,0,False,0,0,0,0,0,False,0,True,Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,30,0,0,3,1.9,False,False,,,2026-01-31T06:19:20.930677
914,OdontoSave,Clínica dental,Other,"MC9G+3WM, Cerro Cora, Fernando de la Mora 110327",Asunción,Asunción,-25.3027734,-57.6198192,True,,"
0986 676751",True,,False,True,5.0,1,Very Low,0,False,0,0,0,0,0,False,0,True,Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,45,0,0,3,2.35,False,False,,,2026-01-31T06:19:45.293871
915,Quality Dental Clinic,Clínica dental,Other,Asunción 001408,Asunción,Asunción,-25.3027734,-57.6198192,True,PC4J+XF Asunción,"
(021) 606 378",True,,False,True,4.8,15,Low,1,True,0,1,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Sanitarios unisex,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,False,False,,,2026-01-31T06:20:31.006834
916,Clinica Odontologica MS,Clínica dental,Other,"MCGQ+5CM, 15 de Mayo, Fernando de la Mora 110325",Asunción,Asunción,-25.3027734,-57.6198192,True,,"
0981 280205",True,,False,True,4.0,1,Very Low,1,True,0,1,0,0,0,True,7,True,Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,2,3.77,False,False,,,2026-01-31T06:20:57.105801
917,Ortodoncia Dr.Khaled Dental Studio,Clínica dental,Other,"Radio Operadores del Chaco &, Herminio Giménez, Asunción",Asunción,Asunción,-25.3027734,-57.6198192,True,MCW2+8G Asunción,"
0984 815302",True,,False,True,4.9,134,High,2,True,0,2,1,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Sanitarios unisex,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,True,False,,,2026-01-31T06:21:23.414348
918,Consultorio Dra. Malu Sosa Plate - Odonto ML,Médico,Health & Medical,"Av. Gral. Bernardino Caballero 729, Asunción 001228",Asunción,Asunción,-25.3027734,-57.6198192,True,P92R+2H Asunción,"
0981 335213",True,,False,True,5.0,53,Medium,1,True,0,1,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,False,False,,,2026-01-31T06:21:47.789426
919,Consultorio Odontológico Dra. liz Paola Mareco,Clínica dental,Other,"MC5G+QP9, Fortín Camacho, Fernando de la Mora 110328",Asunción,Asunción,-25.3027734,-57.6198192,True,,"
0981 652705",True,,False,True,5.0,2,Very Low,0,False,0,0,0,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,55,0,0,3,2.65,False,False,,,2026-01-31T06:22:34.425565
920,ARMONIZA,Clínica dental,Other,"Usher Rios casi Combatientes del Chaco Fernando de la Mora, Zona Sur, 2300",Asunción,Asunción,-25.3027734,-57.6198192,True,MCFV+VV Fernando de la Mora,"
0992 479157",True,,False,True,4.4,7,Low,1,True,0,1,2,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,2,5.37,False,False,,,2026-01-31T06:22:58.456961
921,Clínica del Sol,Clínica dental,Other,"Oscar Bottana 906, Asunción 001430",Asunción,Asunción,-25.3027734,-57.6198192,True,MCCF+XQ Asunción,,False,,False,True,4.6,29,Low,0,False,0,0,0,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,40,0,0,3,2.2,False,False,,,2026-01-31T06:24:14.924193
922,K-DENT Clínica Odontológica,Clínica dental,Other,"10 de Julio, Fernando de la Mora 110308",Asunción,Asunción,-25.3027734,-57.6198192,True,MCHX+J3 Fernando de la Mora,"
0981 381632",True,,False,True,5.0,4,Very Low,1,True,0,1,1,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T06:24:38.551785
923,Los Olivos clinica odontológica,Clínica dental,Other,"Hassler 5989, Asunción 001416",Asunción,Asunción,-25.3027734,-57.6198192,True,MCXH+WC Asunción,"
0984 477068",True,,False,True,5.0,3,Very Low,1,True,0,1,0,0,0,True,7,True,Espacio accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T06:25:02.586860
924,GEA Dental Clinic Asunción,Clínica dental,Other,CoronelJuan Escurra 538 entre Bertoni y 4 de Julio,Asunción,Asunción,-25.3027734,-57.6198192,True,MCXV+QC Asunción,"
0983 293684",True,,False,True,4.0,4,Very Low,1,True,0,1,0,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,2,3.77,False,False,,,2026-01-31T06:25:25.372872
925,Clinica Santos,Clínica dental,Other,"Del Maestro 1710, Asunción 001408",Asunción,Asunción,-25.3027734,-57.6198192,True,PC4G+H5 Asunción,"
0983 269593",True,,False,True,4.8,6,Low,1,True,0,1,0,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T06:25:48.312978
926,Clínica dental Dra. Liliana Vargas,Clínica dental,Other,"JFX6+3MV, Jose A. Ortiz, San Lorenzo 111434",San Lorenzo,San Lorenzo,-25.3522724,-57.5573784,True,,"
0994 358720",True,,False,True,5.0,351,High,0,False,0,0,0,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,55,0,0,3,2.65,False,False,,,2026-01-31T06:27:32.165471
927,Consultorio Dental Dra. Nadia Echeverría,Dentista,Health & Medical,"Santo Tomás 314, San Lorenzo 111433",San Lorenzo,San Lorenzo,-25.3522724,-57.5573784,True,MF2G+QJ San Lorenzo,"
0991 373122",True,,False,True,5.0,5,Low,0,False,0,0,2,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,3,4.25,False,False,,,2026-01-31T06:27:57.480024
928,Odontología Estrella. San Lorenzo,Clínica dental,Other,"Ruta Mariscal José Felix Estigarribia 1598 esquina, San Lorenzo 111422",San Lorenzo,San Lorenzo,-25.3443376,-57.533597,True,MF4P+75 San Lorenzo,"
0984 575568",True,,False,True,4.3,18,Low,1,True,0,1,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Sanitarios unisex,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,2,5.37,False,False,,,2026-01-31T06:28:22.433320
929,Sonreir sin temor Clinica Odontologica,Clínica dental,Other,"Ruta Mariscal Estigarribia 2161, entre España y, San Lorenzo",San Lorenzo,San Lorenzo,-25.3443376,-57.533597,True,MF3R+P9 San Lorenzo,"
0985 270767",True,,False,True,5.0,351,High,0,False,0,0,0,0,0,True,7,False,,True,Sanitario,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,55,0,0,3,2.65,False,False,,,2026-01-31T06:28:43.968922
930,ConsultorioodontólogoRQ,Clínica dental,Other,"MCGR+RX4, Julia Miranda Cueto, San Lorenzo 110308",San Lorenzo,San Lorenzo,-25.3229943,-57.5766068,True,,"
0983 052861",True,,False,True,5.0,351,High,0,False,0,0,0,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,55,0,0,3,2.65,False,False,,,2026-01-31T06:29:10.655041
931,ProEsthetic Dental,Clínica dental,Other,"JCQM+X42, San Lorenzo 111440",San Lorenzo,San Lorenzo,-25.3601125,-57.5863023,True,,"
0971 650327",True,,False,True,5.0,351,High,0,False,0,0,0,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,55,0,0,3,2.65,False,False,,,2026-01-31T06:29:58.162082
932,Consultorio Odontologico Dra Luz,Clínica dental,Other,"MCGV+CM4, Julia Miranda Cueto, San Lorenzo 110308",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,,"
0985 264332",True,,False,True,5.0,2,Very Low,0,False,0,0,0,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,55,0,0,3,2.65,False,False,,,2026-01-31T06:31:31.276644
933,Clínica Odontonova,Clínica dental,Other,"MF74+3MX, Juan Leopardi, San Lorenzo 111439",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,,"
0961 565906",True,,False,True,5.0,351,High,1,True,0,1,0,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T06:31:55.155420
934,Serafini clínica integral,Clínica dental,Other,"MFF5+H4J, Blas Garay, San Lorenzo 110313",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,,,False,,False,True,5.0,3,Very Low,0,False,0,0,0,0,0,False,0,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,30,0,0,3,1.9,False,False,,,2026-01-31T06:32:23.036697
935,GRACE Consultorio General,Clínica dental,Other,"111434, San Lorenzo 111434",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,JFW5+97 San Lorenzo,"
0982 856123",True,,False,True,5.0,12,Low,1,True,0,1,3,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,False,False,,,2026-01-31T06:32:43.361072
936,Spa Dental Dra. Laura Sosa Halke,Clínica dental,Other,"Nanawa 211 casi, San Lorenzo 111429",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,MG42+8Q San Lorenzo,"
0986 300147",True,,False,True,5.0,11,Low,1,True,0,1,3,0,0,False,0,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,80,1,2,3,6.4,False,False,,,2026-01-31T06:33:07.026372
937,Consultorio Odontológico Dra. Angélica Insfrán,Clínica dental,Other,"JCVV+8R6, Av. Dr. Luis María Argaña, San Lorenzo 110317",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,,"
0982 159846",True,,False,True,5.0,1,Very Low,1,True,0,1,1,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T06:33:32.338302
938,Clínica Arámbulo Especialidades Odontológicas,Clínica dental,Other,"Juan Leopardi y Andrés Barbero entre, 11 de Setiembre y, Fernando de la Mora",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,MF32+XP Fernando de la Mora,"
0981 248251",True,,False,True,5.0,3,Very Low,1,True,0,1,2,0,0,False,0,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,80,1,1,3,5.4,False,False,,,2026-01-31T06:34:16.443144
939,Odonto VIC Clínica Dental,Clínica dental,Other,"JCVX+538, Av. Dr. Luis María Argaña, San Lorenzo 111441",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,,"
0987 390547",True,,False,True,5.0,2,Very Low,2,True,0,2,0,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T06:34:42.232140
940,CONSULTORIO ODONTOLOGICO TURIANO,Clínica dental,Other,"JFV4+8MH, Av. Pratt Gill, San Lorenzo 111442",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,,"
0983 368996",True,,False,True,5.0,1,Very Low,0,False,0,0,1,0,0,False,0,False,,True,Sanitario,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,65,0,1,3,3.95,False,False,,,2026-01-31T06:35:04.131973
941,Consultorio ODONTOLOGICO ODONTOJAZ,Clínica dental,Other,"JFV4+F4Q, no calle, San Lorenzo 111435",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,,"
0981 879674",True,,False,True,4.7,3,Very Low,0,False,0,0,0,0,0,False,0,False,,True,Sanitario,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,45,0,0,3,2.35,False,False,,,2026-01-31T06:35:26.568803
942,Consultorio odontológico familiar Dra. Myrian Ruiz,Clínica dental,Other,"JFQW+XFF, San Lorenzo 111450",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,,,False,,False,True,5.0,351,High,0,False,0,0,0,0,0,True,7,False,,True,Sanitario,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,40,0,0,3,2.2,False,False,,,2026-01-31T06:36:14.207739
943,DCJ Odontologia Especializada,Clínica dental,Other,"Karanday San Lorenzo, 2160",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,JFXF+G8 San Lorenzo,"
0982 854241",True,,False,True,5.0,2,Very Low,1,True,0,1,1,0,0,False,0,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,80,1,1,3,5.4,False,False,,,2026-01-31T06:36:40.963672
944,San Isidro Spa y Odontología,Clínica dental,Other,"MF8R+5R6, San Lorenzo 111419",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,,"
0961 845361",True,,False,True,5.0,6,Low,1,True,0,1,1,0,0,True,7,True,Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T06:37:08.892650
945,Clinica Collante,Clínica dental,Other,"5 de septiembre, San Lorenzo 111420",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,MF9P+G3 San Lorenzo,,False,,False,True,5.0,1,Very Low,0,False,0,0,0,0,0,False,0,True,Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,30,0,0,3,1.9,False,False,,,2026-01-31T06:37:35.068680
946,ECONATURA DENTAL,Clínica dental,Other,"Los Algarrobos, San Lorenzo 111403",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,MFQJ+34 San Lorenzo,"
0981 379098",True,,False,True,5.0,14,Low,1,True,0,1,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,False,False,,,2026-01-31T06:38:51.013350
947,Criscioni Clinica,Clínica dental,Other,"111420, Av. Mariscal López, San Lorenzo 111420",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,MF8P+HG San Lorenzo,"
0971 948862",True,,False,True,5.0,3,Very Low,1,True,0,1,0,0,0,True,7,True,Espacio accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Sanitarios unisex,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T06:39:12.247577
948,Arte Odontológico,Clínica dental,Other,"Perurima y, San Lorenzo 111435",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,JFX3+JW San Lorenzo,"
0961 322697",True,,False,True,5.0,351,High,1,True,0,1,0,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T06:39:35.148114
949,Odontologia Cabrera,Clínica dental,Other,"Zapadores del Chaco, San Lorenzo 111437",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,MF47+FG San Lorenzo,"
0981 969376",True,,False,True,5.0,1,Very Low,0,False,0,0,0,0,0,False,0,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,45,0,0,3,2.35,False,False,,,2026-01-31T06:39:58.284733
950,Daliz Consultorio Dental,Clínica dental,Other,"JFQQ+72P, San Lorenzo 111457",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,,"
0961 815848",True,,False,True,5.0,6,Low,1,True,0,1,2,0,0,True,7,False,,True,Sanitario,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T06:40:44.212204
951,Odontología Cinco,Clínica dental,Other,"MFF4+P7C, Teniente Ettiene, San Lorenzo 110309",San Lorenzo,San Lorenzo,-25.3810068,-57.539358,True,,,False,,False,True,5.0,4,Very Low,1,True,0,1,1,0,0,True,7,True,Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,75,1,1,3,5.25,False,False,,,2026-01-31T06:41:07.621253
